    1.000000     -0.2763205E-09
   0.9981049      0.7220789E-03
   0.9927347      0.3053463E-02
   0.9843862      0.6930197E-02
   0.9734325      0.1206998E-01
   0.9600687      0.1805757E-01
   0.9442847      0.2448894E-01
   0.9259617      0.3124821E-01
   0.9051555      0.3842890E-01
   0.8820652      0.4602901E-01
   0.8568758      0.5397117E-01
   0.8297843      0.6216963E-01
   0.8009966      0.7051594E-01
   0.7707280      0.7888842E-01
   0.7392002      0.8713190E-01
   0.7066465      0.9505113E-01
   0.6731768      0.1023867    
   0.6388722      0.1090510    
   0.6039406      0.1149983    
   0.5685142      0.1201360    
   0.5327369      0.1244454    
   0.4968218      0.1278354    
   0.4609289      0.1302486    
   0.4252492      0.1316950    
   0.3899677      0.1321309    
   0.3552444      0.1315864    
   0.3212783      0.1300982    
   0.2882414      0.1276826    
   0.2563027      0.1243791    
   0.2256442      0.1202138    
   0.1964209      0.1152213    
   0.1687918      0.1094607    
   0.1429018      0.1029612    
   0.1188721      0.9577950E-01
   0.9684449E-01  0.8798575E-01
   0.7691609E-01  0.7962836E-01
   0.5917985E-01  0.7079146E-01
   0.4374082E-01  0.6147632E-01
   0.3060799E-01  0.5174306E-01
   0.1981635E-01  0.4176029E-01
   0.1140686E-01  0.3158432E-01
   0.5270436E-02  0.2145337E-01
   0.1492215E-02  0.1150274E-01
   0.2303888E-04  0.1981309E-02
   0.5905052E-03 -0.7386041E-02
   0.3935768E-02 -0.1483205E-01
   0.1078090E-01 -0.2081803E-01
   0.2087991E-01 -0.2603961E-01
   0.3410063E-01 -0.3012436E-01
   0.5052109E-01 -0.3308153E-01
   0.7016428E-01 -0.3506160E-01
   0.9293621E-01 -0.3623058E-01
   0.1186599     -0.3673364E-01
   0.1471413     -0.3666527E-01
   0.1781725     -0.3608153E-01
   0.2115245     -0.3505571E-01
   0.2469541     -0.3363627E-01
   0.2841995     -0.3187587E-01
   0.3229877     -0.2981075E-01
   0.3630355     -0.2746681E-01
   0.4040411     -0.2485293E-01
   0.4457314     -0.2190757E-01
   0.4878744     -0.1858305E-01
   0.5303142     -0.1495641E-01
   0.5728846     -0.1118427E-01
   0.6152729     -0.7542155E-02
   0.6570600     -0.4190973E-02
   0.6978660     -0.1161965E-02
   0.7373619      0.1496974E-02
   0.7752138      0.3669188E-02
   0.8110958      0.5280639E-02
   0.8446869      0.6299469E-02
   0.8756782      0.6732436E-02
   0.9037786      0.6615457E-02
   0.9287162      0.6022139E-02
   0.9502440      0.5084933E-02
   0.9681428      0.3931916E-02
   0.9821469      0.2606893E-02
   0.9920884      0.1320488E-02
   0.9980261      0.3836830E-03
   0.9999990      0.2763205E-09
